,sample 2,fixed diffs,sample 1
43,C2-e003Coalescence-mBHI-inoculumn-redo,1785,B2-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,5366,B2-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,2985,B2-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,5386,B2-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,5484,B2-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,6588,B2-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,36255,B2-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,4156,B2-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,3831,B2-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,37753,B2-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,12877,B2-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,3070,B2-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,1623,B2-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,1654,B2-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,470,B2-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,6307,B2-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,6326,B2-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,27580,B2-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,22541,B2-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,21242,B2-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,1239,B2-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,2382,B2-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,1933,B2-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,4734,B2-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,42644,B2-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,3110,B2-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,17794,B2-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,3164,B2-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,1756,B2-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,3245,B2-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,9131,B2-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,44222,B2-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,1600,B2-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,1633,B2-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1831,B2-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,402,B2-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,6884,B2-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,4902,B2-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,1473,B3-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,4426,B3-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,961,B3-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,5767,B3-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,5159,B3-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,7450,B3-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,7035,B3-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,4741,B3-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,3035,B3-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,7545,B3-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,3730,B3-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,212,B3-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,7335,B3-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,3301,B3-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,2283,B3-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,978,B3-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,5629,B3-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,3436,B3-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,4030,B3-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,4965,B3-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,2427,B3-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,1973,B3-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,2102,B3-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,2532,B3-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,5072,B3-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,556,B3-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,5972,B3-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,1447,B3-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,481,B3-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,0,B3-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,13205,B3-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,3038,B3-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,594,B3-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,715,B3-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,9504,B3-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,6571,B3-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,1720,B3-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,25142,B3-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,445,B3-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,494,B3-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,20719,B3-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,4385,B3-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,6275,B3-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,2518,B3-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,7986,B3-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,4373,B3-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,8010,B3-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,4452,B3-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,565,B3-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,28540,B3-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,3267,B3-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,2900,B3-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,29885,B3-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,10578,B3-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,4405,B3-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,2608,B3-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,2372,B3-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,1899,B3-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,4858,B3-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,4983,B3-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,21608,B3-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,17836,B3-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,16873,B3-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,1579,B3-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,5856,B3-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,3167,B3-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,828,B3-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,33577,B3-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,2167,B3-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,14293,B3-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,2513,B3-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,2289,B3-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,4662,B3-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,7966,B3-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,35076,B3-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,2302,B3-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,1618,B3-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,2000,B3-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,5779,B3-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,5319,B3-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,3896,B3-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,4421,B3-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,6153,B3-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,1829,B3-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,18776,B3-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,15597,B3-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,25007,B3-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,22060,B3-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,14418,B3-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,8785,B3-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,23720,B3-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,10138,B3-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,2528,B3-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,25113,B3-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,9146,B3-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,6816,B3-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,1846,B3-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,5422,B3-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,8033,B3-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,12194,B3-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,16599,B3-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,727,B3-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,1,B3-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,1,B3-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,5,B3-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,0,B3-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,8945,B3-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,17121,B3-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,276,B3-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,15716,B3-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,13284,B3-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,0,B3-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,91,B3-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,12048,B3-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,11746,B3-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,226,B3-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,8,B3-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,5665,B3-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,1930,B3-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,1493,B3-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,4494,B3-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,1,B3-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,2,B3-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,21562,B3-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,6833,B3-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,25284,B3-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,13245,B3-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,25009,B3-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,155,B3-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,11424,B3-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,33,B3-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,11,B3-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,402,B3-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,4055,B3-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,2515,B3-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,18521,B3-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,7938,B3-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,7353,B3-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,6715,B3-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,3,B3-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,602,B3-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,2828,B3-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,2263,B3-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,2136,B3-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,3506,B3-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,5889,B3-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,11036,B3-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,5180,B3-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,2424,B3-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,2804,B3-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,3219,B3-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,386,B3-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,8690,B3-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,19830,B3-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,4462,B3-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,4485,B3-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,6908,B3-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,1961,B3-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1086,B3-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,24703,B3-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,10,B3-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,1,B3-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,1644,B4-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,4395,B4-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,949,B4-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,6358,B4-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,5589,B4-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,8681,B4-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,7779,B4-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,5185,B4-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,3287,B4-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,8552,B4-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,4079,B4-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,261,B4-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,8491,B4-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,3513,B4-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,2509,B4-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,967,B4-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,6175,B4-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,3563,B4-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,4376,B4-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,5556,B4-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,2215,B4-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,1823,B4-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,1847,B4-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,2158,B4-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,4553,B4-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,638,B4-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,6663,B4-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,1246,B4-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,638,B4-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,717,B4-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,11533,B4-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,2696,B4-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,708,B4-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,0,B4-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,8388,B4-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,5744,B4-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,1783,B4-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,22729,B4-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,404,B4-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,455,B4-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,18364,B4-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,3859,B4-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,7164,B4-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,2589,B4-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,9065,B4-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,4721,B4-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,8935,B4-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,3827,B4-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,709,B4-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,25090,B4-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,2721,B4-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,2489,B4-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,26808,B4-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,9432,B4-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,5028,B4-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,2851,B4-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,2633,B4-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,2060,B4-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,4206,B4-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,4593,B4-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,19857,B4-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,16314,B4-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,15472,B4-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,1555,B4-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,6360,B4-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,3443,B4-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,1284,B4-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,30579,B4-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,2008,B4-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,12812,B4-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,2346,B4-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,2472,B4-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,5242,B4-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,7982,B4-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,32344,B4-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,2411,B4-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,1536,B4-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,1873,B4-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,6717,B4-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,4704,B4-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,3365,B4-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,3267,B4-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,4456,B4-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,1310,B4-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,13504,B4-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,11387,B4-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,17928,B4-e003Coalescence-Inoculumn-mGAM
